id;country_from;location_from_id;country_to;location_to_id;transport_mode;equipment_id;supplier_id;match_supplier_pickup;match_supplier_delivery;owned_container;route_id;service_time;rate_basis;charge;charge_fix;currency;not_exclude;distance_min;distance_max;estimate_exclude;remark;remark_cn;create_date;update_date
956.00;DE;Hamburg, Hamburg;CN;Qingdao, Shandong;RAIL;40DC;6;;;COC;Hamburg-Qingdao(North);23.00;EquipmentCount;5832;0;USD;;;;;;;;
957.00;PL;Warsaw, Mazovia;CN;Qingdao, Shandong;RAIL;40DC;6;;;COC;Warsaw-Qingdao(North);21.00;EquipmentCount;5670;0;USD;;;;;;;;
958.00;PL;Malaszewicze, Lublin;CN;Qingdao, Shandong;RAIL;40DC;6;;;COC;Malaszewicze-Qingdao(North);21.00;EquipmentCount;5572.8;0;USD;;;;;;;;
959.00;IT;Milan, Lombardy;CN;Qingdao, Shandong;RAIL;40DC;6;;;COC;Milan-Qingdao(North);24.00;EquipmentCount;7128;0;USD;;;;;;;;
960.00;CN;Beijing, Beijing;CN;Beijing, Beijing;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
961.00;CN;Dalian, Liaoning;CN;Dalian, Liaoning;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
962.00;CN;Foshan, Guangdong;CN;Foshan, Guangdong;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
963.00;CN;Hangzhou, Zhejiang;CN;Hangzhou, Zhejiang;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
964.00;CN;Harbin, Heilongjiang;CN;Harbin, Heilongjiang;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
965.00;CN;Manzhouli, Inner Mongolia;CN;Manzhouli, Inner Mongolia;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
966.00;CN;Ningbo, Zhejiang;CN;Ningbo, Zhejiang;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
967.00;CN;Qingdao, Shandong;CN;Qingdao, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
968.00;CN;Shenzhen, Guangdong;CN;Shenzhen, Guangdong;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
969.00;CN;Tianjin, Tianjin;CN;Tianjin, Tianjin;AUTO;-;6;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
970.00;CN;Wuxi, Jiangsu;CN;Wuxi, Jiangsu;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
971.00;CN;Xiamen, Fujian;CN;Xiamen, Fujian;AUTO;-;13;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
972.00;RU;Hovrino, Moscow;RU;Hovrino, Moscow;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
973.00;RU;Kresty, Moscow;RU;Kresty, Moscow;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
974.00;RU;Selyatino, Moscow;RU;Selyatino, Moscow;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
975.00;CN;Zhengzhou, Henan;PL;Malaszewicze, Lublin;RAIL;20DC;19;;;COC;Zhengzhou-Malaszewicze(South);14.00;EquipmentCount;3450;0;USD;;;;;;;;
976.00;CN;Xi'an, Shaanxi;DE;Hamburg, Hamburg;RAIL;40HC;19;;;COC;Xian-Hamburg(South);20.00;EquipmentCount;3600;0;USD;;;;;;;;
977.00;CN;Xi'an, Shaanxi;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Xian-Hamburg(South);20.00;EquipmentCount;3600;0;USD;;;;;;;;
978.00;CN;Xi'an, Shaanxi;DE;Munich, Bavaria;RAIL;40HC;19;;;COC;Xian-Munich(South);20.00;EquipmentCount;3600;0;USD;;;;;;;;
979.00;CN;Xi'an, Shaanxi;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Xian-Munich(South);20.00;EquipmentCount;3600;0;USD;;;;;;;;
980.00;CN;Xi'an, Shaanxi;PL;Malaszewicze, Lublin;RAIL;40HC;19;;;COC;Xian-Malaszewicze(South);15.00;EquipmentCount;3600;0;USD;;;;;;;;
981.00;CN;Xi'an, Shaanxi;PL;Malaszewicze, Lublin;RAIL;40DC;19;;;COC;Xian-Malaszewicze(South);15.00;EquipmentCount;3600;0;USD;;;;;;;;
982.00;CN;Xi'an, Shaanxi;BY;Brest, Brest;RAIL;40HC;19;;;COC;Xian-Brest(South);15.00;EquipmentCount;3600;0;USD;;;;;;;;
983.00;CN;Xi'an, Shaanxi;BY;Brest, Brest;RAIL;40DC;19;;;COC;Xian-Brest(South);15.00;EquipmentCount;3600;0;USD;;;;;;;;
984.00;CN;Xi'an, Shaanxi;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Xian-Warsaw(South);17.00;EquipmentCount;4000;0;USD;;;;;;;;
985.00;CN;Xi'an, Shaanxi;PL;Warsaw, Mazovia;RAIL;40DC;19;;;COC;Xian-Warsaw(South);17.00;EquipmentCount;4000;0;USD;;;;;;;;
986.00;CN;Wuhan, Hubei;BY;Brest, Brest;RAIL;40HC;19;;;COC;Wuhan-Brest(Centre);14.00;EquipmentCount;3600;0;USD;;;;;;;;
987.00;CN;Wuhan, Hubei;BY;Brest, Brest;RAIL;40HC;19;;;COC;Wuhan-Brest(South);14.00;EquipmentCount;3600;0;USD;;;;;;;;
988.00;CN;Wuhan, Hubei;DE;Munich, Bavaria;RAIL;40HC;19;;;COC;Wuhan-Munich(Centre);16.00;EquipmentCount;3600;0;USD;;;;;;;;
989.00;CN;Wuhan, Hubei;DE;Munich, Bavaria;RAIL;40HC;19;;;COC;Wuhan-Munich(South);16.00;EquipmentCount;3600;0;USD;;;;;;;;
990.00;CN;Wuhan, Hubei;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Wuhan-Warsaw(Centre);16.00;EquipmentCount;4000;0;USD;;;;;;;;
991.00;CN;Wuhan, Hubei;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Wuhan-Warsaw(South);16.00;EquipmentCount;4000;0;USD;;;;;;;;
992.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40HC;19;;;COC;Wuhan-Hamburg(North);24.00;EquipmentCount;3600;0;USD;;;;;;;;
993.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40HC;19;;;COC;Wuhan-Hamburg(South);18.00;EquipmentCount;3600;0;USD;;;;;;;;
994.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Wuhan-Hamburg(North);24.00;EquipmentCount;3600;0;USD;;;;;;;;
995.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Wuhan-Hamburg(South);18.00;EquipmentCount;3600;0;USD;;;;;;;;
996.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40HC;19;;;COC;Wuhan-Malaszewicze(Centre);14.00;EquipmentCount;3600;0;USD;;;;;;;;
997.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40DC;19;;;COC;Wuhan-Malaszewicze(Centre);14.00;EquipmentCount;3600;0;USD;;;;;;;;
998.00;CN;Shanghai, Shanghai;DE;Munich, Bavaria;RAIL;40HC;19;;;COC;Shanghai-Munich(Centre);18.00;EquipmentCount;4752;0;USD;;;;;;;;
999.00;CN;Shanghai, Shanghai;DE;Munich, Bavaria;RAIL;40HC;19;;;COC;Shanghai-Munich(South);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1000.00;CN;Shanghai, Shanghai;DE;Hamburg, Hamburg;RAIL;40HC;19;;;COC;Shanghai-Hamburg(Centre);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1001.00;CN;Shanghai, Shanghai;DE;Hamburg, Hamburg;RAIL;40HC;19;;;COC;Shanghai-Hamburg(South);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1002.00;CN;Shanghai, Shanghai;PL;Malaszewicze, Lublin;RAIL;40HC;19;;;COC;Shanghai-Malaszewicze(Centre);16.00;EquipmentCount;4752;0;USD;;;;;;;;
1003.00;CN;Shanghai, Shanghai;PL;Malaszewicze, Lublin;RAIL;40HC;19;;;COC;Shanghai-Malaszewicze(South);16.00;EquipmentCount;4752;0;USD;;;;;;;;
1004.00;CN;Shanghai, Shanghai;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Shanghai-Warsaw(Centre);18.00;EquipmentCount;5184;0;USD;;;;;;;;
1005.00;CN;Shanghai, Shanghai;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Shanghai-Warsaw(South);18.00;EquipmentCount;5184;0;USD;;;;;;;;
1006.00;CN;Shanghai, Shanghai;BY;Brest, Brest;RAIL;40HC;19;;;COC;Shanghai-Brest(Centre);15.00;EquipmentCount;4752;0;USD;;;;;;;;
1007.00;CN;Shanghai, Shanghai;BY;Brest, Brest;RAIL;40HC;19;;;COC;Shanghai-Brest(South);15.00;EquipmentCount;4752;0;USD;;;;;;;;
1008.00;CN;Shanghai, Shanghai;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Shanghai-Munich(Centre);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1009.00;CN;Shanghai, Shanghai;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Shanghai-Munich(South);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1010.00;CN;Shanghai, Shanghai;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Shanghai-Hamburg(Centre);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1011.00;CN;Shanghai, Shanghai;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Shanghai-Hamburg(South);18.00;EquipmentCount;4752;0;USD;;;;;;;;
1012.00;CN;Shanghai, Shanghai;PL;Malaszewicze, Lublin;RAIL;40DC;19;;;COC;Shanghai-Malaszewicze(Centre);16.00;EquipmentCount;4752;0;USD;;;;;;;;
1013.00;CN;Shanghai, Shanghai;PL;Malaszewicze, Lublin;RAIL;40DC;19;;;COC;Shanghai-Malaszewicze(South);16.00;EquipmentCount;4752;0;USD;;;;;;;;
1014.00;CN;Shanghai, Shanghai;PL;Warsaw, Mazovia;RAIL;40DC;19;;;COC;Shanghai-Warsaw(Centre);18.00;EquipmentCount;5184;0;USD;;;;;;;;
1015.00;CN;Shanghai, Shanghai;PL;Warsaw, Mazovia;RAIL;40DC;19;;;COC;Shanghai-Warsaw(South);18.00;EquipmentCount;5184;0;USD;;;;;;;;
1016.00;CN;Shanghai, Shanghai;BY;Brest, Brest;RAIL;40DC;19;;;COC;Shanghai-Brest(Centre);15.00;EquipmentCount;4752;0;USD;;;;;;;;
1017.00;CN;Shanghai, Shanghai;BY;Brest, Brest;RAIL;40DC;19;;;COC;Shanghai-Brest(South);15.00;EquipmentCount;4752;0;USD;;;;;;;;
1018.00;CN;Zhengzhou, Henan;RU;Saint Petersburg, St.-Petersburg;RAIL;40HC;19;;;COC;Zhengzhou-Saint Petersburg(Centre);15.00;EquipmentCount;6264;0;USD;;;;;;;;
1019.00;CN;Zhengzhou, Henan;RU;Saint Petersburg, St.-Petersburg;RAIL;40HC;19;;;COC;Zhengzhou-Saint Petersburg(South);15.00;EquipmentCount;6264;0;USD;;;;;;;;
1020.00;CN;Zhengzhou, Henan;RU;Saint Petersburg, St.-Petersburg;RAIL;40DC;19;;;COC;Zhengzhou-Saint Petersburg(Centre);15.00;EquipmentCount;6264;0;USD;;;;;;;;
1021.00;CN;Zhengzhou, Henan;RU;Saint Petersburg, St.-Petersburg;RAIL;40DC;19;;;COC;Zhengzhou-Saint Petersburg(South);15.00;EquipmentCount;6264;0;USD;;;;;;;;
1022.00;CN;Zhengzhou, Henan;RU;Saint Petersburg, St.-Petersburg;RAIL;20DC;19;;;COC;Zhengzhou-Saint Petersburg(Centre);15.00;EquipmentCount;4644;0;USD;;;;;;;;
1023.00;CN;Zhengzhou, Henan;RU;Saint Petersburg, St.-Petersburg;RAIL;20DC;19;;;COC;Zhengzhou-Saint Petersburg(South);15.00;EquipmentCount;4644;0;USD;;;;;;;;
1024.00;CN;Zhengzhou, Henan;BY;Kolyadichi, Minsk;RAIL;40DC;19;;;COC;Zhengzhou-Kolyadichi(Centre);15.00;EquipmentCount;6264;0;USD;;;;;;;;
1025.00;CN;Zhengzhou, Henan;BY;Kolyadichi, Minsk;RAIL;40HC;19;;;COC;Zhengzhou-Kolyadichi(Centre);15.00;EquipmentCount;6264;0;USD;;;;;;;;
1026.00;CN;Zhengzhou, Henan;BY;Kolyadichi, Minsk;RAIL;20DC;19;;;COC;Zhengzhou-Kolyadichi(Centre);15.00;EquipmentCount;4644;0;USD;;;;;;;;
1027.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;20DC;19;;;COC;Warsaw-Zhengzhou(Centre);15.00;EquipmentCount;2300;0;USD;;;;;;;;
1028.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40DC;19;;;COC;Warsaw-Zhengzhou(Centre);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1029.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40HC;19;;;COC;Warsaw-Zhengzhou(Centre);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1030.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;20DC;19;;;SOC;Warsaw-Zhengzhou(Centre);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1031.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40DC;19;;;SOC;Warsaw-Zhengzhou(Centre);15.00;EquipmentCount;3100;0;USD;;;;;;;;
1032.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40HC;19;;;SOC;Warsaw-Zhengzhou(Centre);15.00;EquipmentCount;3100;0;USD;;;;;;;;
1033.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;20DC;19;;;COC;Warsaw-Zhengzhou(South);15.00;EquipmentCount;2300;0;USD;;;;;;;;
1034.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40DC;19;;;COC;Warsaw-Zhengzhou(South);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1035.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40HC;19;;;COC;Warsaw-Zhengzhou(South);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1036.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;20DC;19;;;SOC;Warsaw-Zhengzhou(South);15.00;EquipmentCount;2600;0;USD;;;;;;;;
1037.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40DC;19;;;SOC;Warsaw-Zhengzhou(South);15.00;EquipmentCount;3100;0;USD;;;;;;;;
1038.00;PL;Warsaw, Mazovia;CN;Zhengzhou, Henan;RAIL;40HC;19;;;SOC;Warsaw-Zhengzhou(South);15.00;EquipmentCount;3100;0;USD;;;;;;;;
1039.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;20DC;19;;;COC;Saint Petersburg-Zhengzhou(Centre);19.00;EquipmentCount;3700;0;USD;;;;;;;;
1040.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40DC;19;;;COC;Saint Petersburg-Zhengzhou(Centre);19.00;EquipmentCount;5184;0;USD;;;;;;;;
1041.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40HC;19;;;COC;Saint Petersburg-Zhengzhou(Centre);19.00;EquipmentCount;5184;0;USD;;;;;;;;
1042.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;20DC;19;;;SOC;Saint Petersburg-Zhengzhou(Centre);19.00;EquipmentCount;3500;0;USD;;;;;;;;
1043.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40DC;19;;;SOC;Saint Petersburg-Zhengzhou(Centre);19.00;EquipmentCount;4860;0;USD;;;;;;;;
1044.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40HC;19;;;SOC;Saint Petersburg-Zhengzhou(Centre);19.00;EquipmentCount;4860;0;USD;;;;;;;;
1045.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;20DC;19;;;COC;Saint Petersburg-Zhengzhou(South);19.00;EquipmentCount;3700;0;USD;;;;;;;;
1046.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40DC;19;;;COC;Saint Petersburg-Zhengzhou(South);19.00;EquipmentCount;5184;0;USD;;;;;;;;
1047.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40HC;19;;;COC;Saint Petersburg-Zhengzhou(South);19.00;EquipmentCount;5184;0;USD;;;;;;;;
1048.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;20DC;19;;;SOC;Saint Petersburg-Zhengzhou(South);19.00;EquipmentCount;3500;0;USD;;;;;;;;
1049.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40DC;19;;;SOC;Saint Petersburg-Zhengzhou(South);19.00;EquipmentCount;4860;0;USD;;;;;;;;
1050.00;RU;Saint Petersburg, St.-Petersburg;CN;Zhengzhou, Henan;RAIL;40HC;19;;;SOC;Saint Petersburg-Zhengzhou(South);19.00;EquipmentCount;4860;0;USD;;;;;;;;
1051.00;BY;Kolyadichi, Minsk;CN;Zhengzhou, Henan;RAIL;20DC;19;;;COC;Kolyadichi-Zhengzhou(Centre);19.00;EquipmentCount;3700;0;USD;;;;;;;;
1052.00;BY;Kolyadichi, Minsk;CN;Zhengzhou, Henan;RAIL;40DC;19;;;COC;Kolyadichi-Zhengzhou(Centre);19.00;EquipmentCount;5184;0;USD;;;;;;;;
1053.00;BY;Kolyadichi, Minsk;CN;Zhengzhou, Henan;RAIL;40HC;19;;;COC;Kolyadichi-Zhengzhou(Centre);19.00;EquipmentCount;5184;0;USD;;;;;;;;
1054.00;BY;Kolyadichi, Minsk;CN;Zhengzhou, Henan;RAIL;20DC;19;;;SOC;Kolyadichi-Zhengzhou(Centre);19.00;EquipmentCount;3500;0;USD;;;;;;;;
1055.00;BY;Kolyadichi, Minsk;CN;Zhengzhou, Henan;RAIL;40DC;19;;;SOC;Kolyadichi-Zhengzhou(Centre);19.00;EquipmentCount;4860;0;USD;;;;;;;;
1056.00;BY;Kolyadichi, Minsk;CN;Zhengzhou, Henan;RAIL;40HC;19;;;SOC;Kolyadichi-Zhengzhou(Centre);19.00;EquipmentCount;4860;0;USD;;;;;;;;
1057.00;RU;Saint Petersburg, St.-Petersburg;RU;Saint Petersburg, St.-Petersburg;AUTO;-;1;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
1058.00;Pl;Malaszewicze, Lublin;CN;Chongqing, Chongqing;RAIL;40DC;11;;;COC;Malaszewicze-Chongqing(South);16.00;EquipmentCount;2480;0;USD;;;;;;;;
1059.00;Pl;Malaszewicze, Lublin;CN;Chongqing, Chongqing;RAIL;40HC;11;;;COC;Malaszewicze-Chongqing(South);16.00;EquipmentCount;2480;0;USD;;;;;;;;
1060.00;CN;Chongqing, Chongqing;CN;Nanjing, Jiangsu;AUTO;-;11;;;-;-;5.00;EquipmentCount;2030;0;USD;;;;;;;;
1061.00;CN;Chongqing, Chongqing;CN;Ningbo, Zhejiang;AUTO;-;11;;;-;-;5.00;EquipmentCount;2030;0;USD;;;;;;;;
1062.00;CN;Chongqing, Chongqing;CN;Guangzhou, Guangdong;AUTO;-;11;;;-;-;5.00;EquipmentCount;2030;0;USD;;;;;;;;
1063.00;CN;Chongqing, Chongqing;CN;Shenzhen, Guangdong;AUTO;-;11;;;-;-;5.00;EquipmentCount;2030;0;USD;;;;;;;;
1064.00;CN;Chongqing, Chongqing;CN;Foshan, Guangdong;AUTO;-;11;;;-;-;5.00;EquipmentCount;2030;0;USD;;;;;;;;
1065.00;Pl;Malaszewicze, Lublin;CN;Hefei, Anhui;RAIL;40DC;11;;;COC;Malaszewicze-Hefei(Centre);19.00;EquipmentCount;1470;0;USD;;;;;;;;
1066.00;Pl;Malaszewicze, Lublin;CN;Hefei, Anhui;RAIL;40HC;11;;;COC;Malaszewicze-Hefei(Centre);19.00;EquipmentCount;1470;0;USD;;;;;;;;
1067.00;CN;Hefei, Anhui;CN;Shanghai, Shanghai;AUTO;-;11;;;-;-;1.00;EquipmentCount;930;0;USD;;;;;;;;
1068.00;CN;Hefei, Anhui;CN;Nanjing, Jiangsu;AUTO;-;11;;;-;-;1.00;EquipmentCount;930;0;USD;;;;;;;;
1069.00;CN;Hefei, Anhui;CN;Suzhou, Jiangsu;AUTO;-;11;;;-;-;1.00;EquipmentCount;930;0;USD;;;;;;;;
1070.00;CN;Hefei, Anhui;CN;Wuxi, Jiangsu;AUTO;-;11;;;-;-;1.00;EquipmentCount;930;0;USD;;;;;;;;
1071.00;CN;Hefei, Anhui;CN;Ningbo, Zhejiang;AUTO;-;11;;;-;-;1.00;EquipmentCount;1130;0;USD;;;;;;;;
1072.00;CN;Hefei, Anhui;CN;Hangzhou, Zhejiang;AUTO;-;11;;;-;-;1.00;EquipmentCount;1230;0;USD;;;;;;;;
1073.00;CN;Hefei, Anhui;CN;Qingdao, Shandong;AUTO;-;11;;;-;-;1.00;EquipmentCount;1430;0;USD;;;;;;;;
1074.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40DC;11;;;COC;Wuhan-Malaszewicze(South);16.00;EquipmentCount;2900;0;USD;;;;;;;;
1075.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40HC;11;;;COC;Wuhan-Malaszewicze(South);16.00;EquipmentCount;2900;0;USD;;;;;;;;
1076.00;CN;Wuhan, Hubei;GB;London, England;RAIL;40DC;11;;;COC;Wuhan-London(South);22.00;EquipmentCount;3770;0;USD;;;;;;;;
1077.00;CN;Wuhan, Hubei;GB;London, England;RAIL;40HC;11;;;COC;Wuhan-London(South);22.00;EquipmentCount;3770;0;USD;;;;;;;;
1078.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40DC;11;;;COC;Wuhan-Malaszewicze(North);19.00;EquipmentCount;2670;0;USD;;;;;;;;
1079.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40HC;11;;;COC;Wuhan-Malaszewicze(North);19.00;EquipmentCount;2670;0;USD;;;;;;;;
1080.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40DC;11;;;COC;Wuhan-Vorsino(North);15.00;EquipmentCount;2470;0;USD;;;;;;;;
1081.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40HC;11;;;COC;Wuhan-Vorsino(North);15.00;EquipmentCount;2470;0;USD;;;;;;;;
1082.00;CN;Hefei, Anhui;PL;Malaszewicze, Lublin;RAIL;40DC;11;;;COC;Hefei-Malaszewicze(South);15.00;EquipmentCount;3170;0;USD;;;;;;;;
1083.00;CN;Hefei, Anhui;PL;Malaszewicze, Lublin;RAIL;40HC;11;;;COC;Hefei-Malaszewicze(South);15.00;EquipmentCount;3170;0;USD;;;;;;;;
1086.00;CN;Hefei, Anhui;DE;Hamburg, Hamburg;RAIL;40DC;11;;;COC;Hefei-Hamburg(South);19.00;EquipmentCount;3170;0;USD;;;;;;;;
1087.00;CN;Hefei, Anhui;DE;Hamburg, Hamburg;RAIL;40HC;11;;;COC;Hefei-Hamburg(South);19.00;EquipmentCount;3170;0;USD;;;;;;;;
1090.00;CN;Shanghai, Shanghai;CN;Hefei, Anhui;AUTO;-;11;;;-;-;1.00;EquipmentCount;930;0;USD;;;;;;;;
1091.00;CN;Ningbo, Zhejiang;CN;Hefei, Anhui;AUTO;-;11;;;-;-;1.00;EquipmentCount;1330;0;USD;;;;;;;;
1092.00;CN;Hangzhou, Zhejiang;CN;Hefei, Anhui;AUTO;-;11;;;-;-;1.00;EquipmentCount;1230;0;USD;;;;;;;;
1093.00;CN;Nanjing, Jiangsu;CN;Hefei, Anhui;AUTO;-;11;;;-;-;1.00;EquipmentCount;1030;0;USD;;;;;;;;
1094.00;CN;Suzhou, Jiangsu;CN;Hefei, Anhui;AUTO;-;11;;;-;-;1.00;EquipmentCount;1030;0;USD;;;;;;;;
1095.00;CN;Wuxi, Jiangsu;CN;Hefei, Anhui;AUTO;-;11;;;-;-;1.00;EquipmentCount;1030;0;USD;;;;;;;;
1096.00;CN;Qingdao, Shandong;CN;Hefei, Anhui;AUTO;-;11;;;-;-;2.00;EquipmentCount;1530;0;USD;;;;;;;;
1097.00;CN;Chongqing, Chongqing;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;11;;;COC;Chongqing-Duisburg(South);19.00;EquipmentCount;4071.6;0;USD;;;;;;;;
1098.00;CN;Chongqing, Chongqing;DE;Hamburg, Hamburg;RAIL;40DC;11;;;COC;Chongqing-Hamburg(South);19.00;EquipmentCount;4071.6;0;USD;;;;;;;;
1099.00;CN;Chongqing, Chongqing;DE;Hamburg, Hamburg;RAIL;40HC;11;;;COC;Chongqing-Hamburg(South);19.00;EquipmentCount;4071.6;0;USD;;;;;;;;
1100.00;CN;Chongqing, Chongqing;PL;Malaszewicze, Lublin;RAIL;40DC;11;;;COC;Chongqing-Malaszewicze(South);16.00;EquipmentCount;4071.6;0;USD;;;;;;;;
1101.00;CN;Chongqing, Chongqing;PL;Malaszewicze, Lublin;RAIL;40HC;11;;;COC;Chongqing-Malaszewicze(South);16.00;EquipmentCount;4071.6;0;USD;;;;;;;;
1102.00;CN;Chengdu, Sichuan;PL;Lodz, Lodz Voivodeship;RAIL;40DC;11;;;COC;Chengdu-Lodz(South);15.00;EquipmentCount;3480;0;USD;;;;;;;;
1103.00;CN;Chengdu, Sichuan;NL;Tilburg, North Brabant;RAIL;40DC;11;;;COC;Chengdu-Tilburg(South);20.00;EquipmentCount;3580;0;USD;;;;;;;;
1104.00;CN;Chengdu, Sichuan;DE;Nuremberg, Bavaria;RAIL;40DC;11;;;COC;Chengdu-Nuremberg(South);20.00;EquipmentCount;3780;0;USD;;;;;;;;
